sample_key,Acetanaerobacterium,Acidaminococcus,Acinetobacter,Actinomyces,Adlercreutzia,Afipia,Akkermansia,Alistipes,Alkaliphilus,Alloprevotella,Alloscardovia,Anaerococcus,Anaerofilum,Anaerofustis,Anaerostipes,Anaerotruncus,Asaccharospora,Atopobium,Bacillus,Bacteroides,Barnesiella,Bifidobacterium,Bilophila,Blautia,Buttiauxella,Butyricicoccus,Butyricimonas,Carnobacterium,Catabacter,Catenibacterium,Cellulosilyticum,Christensenella,Citrobacter,Cloacibacterium,Clostridium,Collinsella,Coprobacillus,Coprococcus,Corynebacterium,Denitrobacterium,Desulfovibrio,Dialister,Dielma,Dorea,Eggerthella,Eisenbergiella,Enterobacter,Enterococcus,Enterorhabdus,Epulopiscium,Erysipelatoclostridium,Escherichia,Eubacterium,Ezakiella,Faecalibacterium,Faecalitalea,Fastidiosipila,Finegoldia,Flavonifractor,Fusicatenibacter,Fusobacterium,Gallicola,Gardnerella,Gemella,Gordonibacter,Granulicatella,Hafnia,Holdemanella,Holdemania,Howardella,Hungatella,Hydrogenoanaerobacterium,Intestinibacter,Intestinimonas,Klebsiella,Kluyvera,Kocuria,Lachnoclostridium,Lachnospira,Lactobacillus,Lactococcus,Lactonifactor,Leuconostoc,Lysinibacillus,Marvinbryantia,Megasphaera,Methanobacterium,Methanobrevibacter,Micrococcus,Mitsuokella,Mobiluncus,Mogibacterium,Murdochiella,Negativicoccus,Odoribacter,Olsenella,Oribacterium,Oscillibacter,Other,Oxalobacter,Paenibacillus,Paeniclostridium,Pantoea,Parabacteroides,Paraclostridium,Paraprevotella,Parasutterella,Parvimonas,Pediococcus,Peptoclostridium,Peptococcus,Peptoniphilus,Peptostreptococcus,Phascolarctobacterium,Porphyromonas,Prevotella,Propionibacterium,Pseudoflavonifractor,Pseudomonas,Rhodococcus,Robinsoniella,Romboutsia,Roseburia,Rothia,Ruminiclostridium,Ruminococcus,Sarcina,Selenomonas,Senegalimassilia,Shuttleworthia,Slackia,Solobacterium,Staphylococcus,Streptococcus,Subdoligranulum,Succiniclasticum,Sutterella,Terrisporobacter,Thermus,Tissierella,Turicibacter,Tyzzerella,Varibaculum,Victivallis,Weissella,c__Chloroplast,c__Cyanobacteria,c__Mollicutes,f__Actinomycetaceae,f__Christensenellaceae,f__Coriobacteriaceae,f__Corynebacteriaceae,f__Defluviitaleaceae,f__Enterobacteriaceae,f__Erysipelotrichaceae,f__Family XI,f__Family XIII,f__Gemmatimonadaceae,f__Lachnospiraceae,f__Neisseriaceae,f__Peptococcaceae,f__Prevotellaceae,f__Rikenellaceae,f__Ruminococcaceae,g__*Soleaferrea,g__*Stoquefichus,o__Bacteroidales,o__Clostridiales,o__Lactobacillales
58__58A__SDC__1.0__0H,0,0,0,74,290,0,0,0,0,0,0,111,0,0,1547,0,0,37,0,27,0,13093,0,7230,0,0,0,0,0,0,0,0,0,0,585,1353,0,49,0,0,13,39,0,875,189,212,0,0,0,0,16,65,2418,0,0,73,60,0,0,12,0,0,0,11,33,0,0,0,0,0,42,0,189,0,0,0,0,700,0,0,39,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,12,0,41,0,269,0,0,0,0,0,0,102,0,0,51,61,76,0,13,12,0,0,16,0,0,3619,20,0,28,1192,0,0,0,0,0,0,0,63,88,94,0,173,0,0,1121,0,120,0,0,0,0,0,0,665,0,42,0,0,1487,0,302,0,2235,0,0,0,0,939,0,0,0,42,0
58__58A__SDC__1.0__48H,0,0,0,0,0,0,195,121,0,0,0,0,0,0,699,0,0,0,0,3219,109,875,209,15231,0,0,0,0,0,0,0,0,0,0,4615,152,136,26,0,0,0,0,0,507,128,28,0,11,0,0,61,77,126,0,298,0,0,0,24,812,0,0,0,0,0,0,0,101,15,0,18,0,16,18,0,0,0,2430,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,2863,11269,0,118,0,0,0,0,0,0,194,0,0,0,0,0,0,1461,44,150,0,141,0,0,0,0,0,0,19,0,26,579,0,20,0,0,0,70,18,0,0,0,0,0,0,0,804,0,0,0,0,103,0,0,0,2515,0,0,11,22,366,28,0,0,0,0
58__58A__SDC__2.0__0H,0,0,0,80,311,0,14,0,0,0,0,85,0,0,1694,12,0,59,0,25,0,13781,0,8156,0,0,0,0,0,0,0,0,0,0,675,1324,11,49,0,0,0,40,0,993,236,257,0,0,0,0,38,80,2601,14,0,87,48,0,0,15,16,0,0,0,36,0,0,0,0,0,68,0,190,0,0,0,0,756,0,0,38,0,0,0,109,0,11,0,0,0,12,0,13,0,0,0,0,0,56,0,288,0,0,0,0,0,0,146,0,0,74,66,111,0,15,0,0,0,0,0,0,4121,32,0,27,1216,0,0,0,12,0,0,0,75,83,97,0,189,0,0,1173,0,117,0,0,0,0,0,0,613,0,34,13,0,1607,0,348,0,2390,0,0,0,0,1093,0,0,0,32,0
58__58A__SDC__2.0__48H,0,0,0,0,0,0,25,15,0,0,0,0,0,0,849,0,0,0,0,1602,26,2116,14,15033,0,0,0,0,0,0,0,0,0,0,6275,41,13,25,0,0,0,0,0,380,168,0,0,0,0,0,66,100,72,0,1123,0,0,0,26,5893,0,0,0,0,0,0,0,100,0,0,0,0,35,15,0,0,0,1426,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,18654,0,86,0,0,0,0,0,0,401,0,0,0,0,0,0,108,46,133,0,96,0,0,0,0,0,0,0,0,12,1855,0,13,0,0,0,27,0,0,0,0,0,0,0,0,89,0,0,0,0,110,0,0,0,2876,0,0,62,12,135,0,0,0,0,0
58__58B__No Added Carb__1.0__0H,0,0,0,25,49,0,0,0,0,0,0,0,0,0,1045,0,0,0,0,0,0,8960,0,5831,0,0,0,0,0,0,0,0,0,0,0,6053,0,654,0,0,0,0,0,1132,45,0,0,0,0,0,23,26,4221,0,700,0,0,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4292,0,0,30,0,41,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,695,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,0,50,0,1512,0,0,0,0,203,0,0,0,0,0
58__58B__No Added Carb__1.0__48H,0,0,0,0,0,0,10990,0,0,0,0,0,0,0,223,0,98,0,17,0,0,562,0,3465,0,0,0,0,0,0,0,0,0,0,23955,24,25,0,0,0,0,0,0,12,1578,218,0,0,0,0,61,14,211,0,36,0,0,14,525,135,0,0,0,0,0,0,0,0,0,0,0,0,636,0,0,0,0,3185,21,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,610,0,46,0,0,0,0,0,0,0,0,58,681,0,0,15,0,0,63,191,0,0,0,0,0,0,0,227,0,0,0,0,531,0,0,0,8320,0,0,0,0,610,0,0,0,0,0
58__58B__RDC__1.0__0H,0,0,0,42,0,0,0,0,0,0,0,0,0,0,1123,0,0,0,0,0,0,914,0,30488,0,0,0,0,0,2299,0,0,0,0,0,374,0,532,0,0,0,0,0,1112,108,0,0,0,0,0,0,0,4041,0,1202,265,0,0,0,2244,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1960,0,0,42,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,462,0,237,0,0,0,0,0,0,0,0,667,518,0,0,0,0,0,17,0,0,0,0,0,0,0,0,104,18,0,0,0,341,0,146,0,1489,0,0,0,0,1650,0,0,0,0,0
58__58B__RDC__1.0__48H,0,0,0,11,0,0,9717,514,0,0,0,0,0,0,338,0,0,0,22,8495,0,980,0,9380,0,0,0,0,0,0,0,0,0,0,11796,146,20,0,0,0,0,0,0,182,1427,0,0,0,0,0,107,0,68,0,0,55,0,0,838,272,0,0,0,0,0,0,0,0,0,0,0,0,1492,0,0,0,0,2866,28,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,11,0,0,549,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,599,0,259,0,0,0,0,0,0,0,0,50,785,0,0,0,0,0,41,137,0,0,0,0,0,0,0,528,0,0,0,0,467,0,0,0,3549,0,0,0,0,430,0,0,0,0,0
58__58B__RDC__2.0__0H,0,0,0,24,57,0,0,0,0,0,0,0,0,0,1166,0,0,0,0,0,0,11104,0,5990,0,0,0,0,0,0,0,0,0,0,0,6821,0,719,0,0,0,0,0,1377,30,0,0,0,0,0,29,18,4656,0,748,0,0,0,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5237,0,0,36,0,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,803,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,680,0,75,0,1647,0,0,0,0,237,0,0,0,0,0
58__58B__RDC__2.0__48H,0,0,0,0,0,0,936,0,0,0,0,0,0,0,81,0,0,0,46,0,0,60624,0,3584,0,0,0,0,0,0,0,0,0,0,17094,0,0,0,0,0,0,0,0,14,519,31,0,0,0,0,0,155,73,0,197,0,0,0,65,903,0,0,0,0,0,0,0,0,0,0,0,0,589,0,0,0,0,563,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,0,0,0,0,0,0,1309,0,0,0,0,0,0,0,0,0,0,0,0,632,64,0,13,0,23,0,0,0,0,0,0,260,893,0,0,37,0,0,188,13,0,0,0,0,0,0,0,17,0,0,0,0,55,0,0,0,1239,0,0,0,0,38,0,21,0,23,0
58__58B__SDC__1.0__0H,0,0,0,23,46,0,0,0,0,0,0,0,0,0,1151,0,0,0,0,0,0,10977,0,5901,0,0,0,0,0,0,0,0,0,0,0,8254,0,827,0,0,0,11,0,1545,71,0,0,0,0,0,36,25,4993,0,827,0,0,0,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5583,0,0,52,0,54,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,706,2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,69,0,1699,0,0,0,0,280,0,0,0,0,0
58__58B__SDC__1.0__48H,0,0,0,0,0,0,10142,0,0,0,0,0,0,0,538,0,0,0,0,0,0,1265,0,8013,0,0,0,0,0,0,0,0,0,0,25361,52,18,0,0,0,0,0,0,59,1503,195,0,0,0,0,0,1960,259,0,1433,11,0,0,428,5990,0,0,0,0,0,0,0,0,0,0,0,0,1869,0,0,0,0,3693,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,597,0,79,0,0,0,0,0,0,0,0,69,834,0,0,0,0,0,74,158,0,0,0,0,0,0,0,190,0,0,0,0,535,0,0,0,9113,0,0,0,0,413,0,89,0,0,0
58__58B__SDC__2.0__0H,0,0,0,29,52,0,0,0,0,0,0,0,0,0,1256,0,0,0,0,0,0,10564,0,6895,0,0,0,0,0,0,0,0,0,0,0,7070,0,801,0,0,0,0,0,1387,55,0,0,0,0,0,30,22,5045,0,848,0,0,0,0,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5133,0,0,48,0,57,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,173,0,0,0,0,0,0,0,0,954,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,665,0,60,0,1785,0,0,0,0,258,0,0,0,0,0
58__58B__SDC__2.0__48H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4121,0,0,0,124,0,0,26101,0,20273,0,0,0,0,0,0,0,0,0,0,23784,0,0,0,0,0,0,0,0,701,1420,0,0,0,0,0,0,0,0,0,2225,0,0,0,0,4814,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,39,26,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,350,175,0,0,0,0,0,0,0,0,0,0,163,946,0,0,17,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
66__66A__No Added Carb__1.0__0H,0,0,0,15,26,0,0,0,0,0,0,0,0,0,1085,0,0,0,0,0,0,5108,0,22747,0,0,0,0,0,0,0,0,0,0,0,1208,0,631,0,0,0,0,0,1159,0,0,0,0,0,0,13,0,3936,0,39,0,0,0,0,176,0,0,0,0,24,0,0,460,0,0,0,0,0,0,0,0,0,718,0,0,17,0,0,0,732,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,221,0,42,38,0,0,190,0,56,0,0,297,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,17,0,0,0,510,0,369,0,4975,0,0,0,0,1263,0,0,0,0,0
66__66A__No Added Carb__1.0__48H,0,0,0,0,0,153,837,0,0,0,0,0,0,0,173,52,0,0,0,11473,46,5127,0,4586,0,0,0,0,125,0,0,0,0,0,10649,2074,0,629,1558,0,0,0,66,1217,324,102,0,0,0,221,0,519,388,0,922,0,0,0,0,1169,0,0,44,0,0,55,0,124,0,0,228,0,0,0,103,0,0,1246,0,0,0,0,0,0,0,544,0,0,0,0,0,392,0,0,0,0,0,0,16,0,0,0,1106,1915,12448,0,56,0,0,0,0,0,0,0,0,0,222,0,0,0,1079,512,0,0,0,0,0,0,0,0,55,2897,41,3440,2100,0,431,0,0,0,75,0,0,0,0,496,0,0,0,26,0,0,0,0,0,0,0,0,1647,0,0,0,0,1560,0,0,0,0,0
66__66A__RDC__1.0__0H,0,0,0,68,235,0,33,0,0,0,0,0,0,0,2307,0,0,0,0,0,0,2516,0,26566,0,0,0,0,0,0,11,0,0,0,366,3081,0,365,0,0,0,29,0,1460,28,0,0,0,0,0,11,0,3109,0,320,116,0,0,0,1264,0,0,0,0,31,0,0,0,0,0,0,0,551,0,0,0,0,1602,0,0,16,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,630,34,0,50,2844,0,0,0,0,0,0,0,1289,1442,0,0,170,0,0,349,0,0,0,0,0,0,0,0,274,0,0,0,0,219,0,125,0,2468,0,0,0,0,892,0,0,0,13,0
66__66A__RDC__1.0__48H,0,0,0,13,23,0,22,595,0,0,0,0,16,0,332,983,0,0,0,5078,122,1989,287,4864,0,0,0,0,15,0,0,28,0,0,16181,2905,0,35,0,0,0,0,0,657,169,32,0,86,0,427,0,52,371,0,329,0,0,0,77,0,46,0,0,0,12,0,0,26,66,0,0,0,29,0,0,0,0,2796,0,0,0,0,0,0,0,37,0,0,0,0,0,14,0,0,124,0,0,0,12,0,0,0,0,4605,24965,0,440,0,0,0,0,0,0,321,0,0,0,0,0,0,420,1424,0,0,415,46,0,0,314,0,0,4253,0,151,2161,26,32,17,0,0,297,0,0,0,0,0,0,0,0,265,0,0,0,0,28,0,12,0,2028,0,0,0,0,1210,58,0,0,27,0
66__66A__RDC__2.0__0H,0,0,0,30,29,0,0,0,0,0,0,0,0,0,982,0,0,0,0,0,0,4010,0,14545,0,0,0,0,0,0,0,0,0,0,0,1438,0,608,0,0,0,0,0,881,0,0,0,0,0,0,16,14,2473,0,45,0,0,0,0,163,0,0,0,0,19,0,0,1083,0,0,0,0,0,0,0,0,0,743,0,0,49,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,276,0,57,78,0,0,262,0,122,0,0,475,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,16,0,0,0,734,0,292,0,3700,0,0,0,0,1181,0,0,0,0,0
66__66A__RDC__2.0__48H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,13,0,26790,0,320,0,0,0,0,0,0,0,0,0,0,10652,3698,0,0,0,0,0,0,0,171,0,0,0,23,0,0,0,0,21,0,50,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,0,0,0,0,0,65,0,0,2273,0,16,320,0,0,12,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,14,0
66__66A__SDC__1.0__0H,0,0,0,45,27,0,0,0,0,0,0,0,0,0,1636,0,0,0,0,0,0,5697,0,21587,0,0,0,0,0,0,0,0,0,0,0,1966,0,899,0,0,0,0,0,1430,0,0,0,0,0,0,17,21,4732,0,80,0,0,0,0,227,0,0,0,0,24,0,0,1366,0,0,0,0,11,0,0,0,0,965,0,13,43,0,0,0,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,354,0,49,137,0,0,250,0,203,0,0,646,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,775,0,345,0,5549,0,0,0,0,1784,0,0,0,0,0
66__66A__SDC__1.0__48H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,1491,0,10115,0,3578,0,0,0,0,0,22,0,0,0,0,9655,4714,0,52,0,0,0,35,0,1120,12,0,0,133,0,0,0,36,378,0,1910,0,0,0,0,5401,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,14241,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,688,0,0,111,86,0,0,110,0,0,7722,0,108,784,23,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3116,0,0,26,0,647,0,0,0,13,0
66__66A__SDC__2.0__0H,0,0,0,11,0,0,0,0,0,0,0,0,0,0,791,0,0,0,0,0,0,2608,0,28043,0,0,0,0,0,0,0,0,0,0,0,380,0,436,0,0,0,0,0,1293,0,0,0,0,0,0,0,0,3133,0,69,0,0,0,0,182,0,0,0,0,14,0,0,293,0,0,0,0,0,0,0,0,0,812,0,0,18,0,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,307,0,23,43,0,0,51,0,17,0,0,239,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,251,0,274,0,4381,0,0,0,0,986,0,0,0,0,0
66__66A__SDC__2.0__48H,0,0,0,0,15,0,53,274,0,0,0,0,0,0,158,980,0,0,0,3028,62,2518,509,3821,0,0,0,0,0,0,0,11,0,0,8118,2645,0,62,0,0,0,0,0,463,99,0,0,58,0,111,0,63,150,0,233,0,0,0,53,349,0,0,0,0,0,0,0,19,30,0,0,0,17,0,0,0,0,1591,0,0,0,0,0,0,12,231,0,0,0,0,0,0,0,0,83,0,0,0,42,0,0,0,0,4069,16917,0,145,0,0,0,0,0,0,158,0,0,0,0,0,0,313,794,0,0,315,39,0,0,191,0,11,4078,0,210,1482,17,81,0,0,0,146,0,0,0,0,0,0,0,0,170,0,0,0,0,16,0,0,0,741,0,0,0,0,1804,32,0,0,0,0
66__66B__No Added Carb__1.0__0H,0,0,0,0,125,0,164,80,0,0,12,0,0,0,1360,135,0,0,0,421,0,7751,19,17522,0,0,0,0,0,0,0,0,0,0,0,2757,0,1565,0,0,0,336,0,1374,14,0,0,0,0,0,0,0,3849,0,7461,0,0,0,0,5765,0,0,0,0,27,0,0,64,0,0,0,0,20,0,0,0,0,1729,0,0,11,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,168,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2060,170,0,180,6107,0,0,14,0,0,0,0,103,2454,0,0,0,0,0,14,0,0,0,0,0,0,0,0,806,11,0,29,0,781,0,132,0,1390,0,0,0,0,1563,0,0,0,90,0
66__66B__No Added Carb__1.0__48H,0,0,0,0,0,0,0,192,0,0,0,0,45,0,40,293,0,0,0,1675,43,1916,33,679,0,0,0,9067,13,0,0,40,0,0,4636,5378,0,125,0,0,0,0,0,539,77,0,0,81,0,144,0,0,117,0,644,0,0,0,372,31,0,0,0,0,0,0,0,119,27,0,0,0,1933,19,0,0,0,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,39,0,0,815,0,0,690,0,0,0,0,0,0,116,0,0,0,0,0,0,0,1289,0,0,199,0,0,0,132,0,0,7852,0,65,1248,0,0,13,0,0,241,0,0,0,0,0,0,0,0,149,0,0,0,0,34,0,0,0,846,0,0,0,0,533,0,0,0,20,0
66__66B__RDC__1.0__0H,0,0,0,34,66,0,19,0,0,0,0,0,0,0,3125,0,0,0,0,0,0,1320,0,15934,0,0,0,0,0,0,17,0,0,0,357,5106,0,534,0,0,0,55,0,1756,36,0,0,0,0,0,0,0,3423,0,355,0,0,0,0,383,0,0,0,0,15,0,0,0,0,0,0,0,273,0,0,0,0,1881,0,0,37,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,48,24,0,103,2726,0,0,0,0,0,0,0,308,1675,0,0,0,0,0,68,0,0,0,0,0,0,0,0,176,0,0,0,0,276,0,91,0,669,0,0,0,0,487,0,0,0,45,0
66__66B__RDC__1.0__48H,0,0,0,24,0,0,63,180,0,0,0,0,0,0,0,0,0,0,0,1521,27,30845,0,740,0,0,0,1678,0,0,0,0,0,0,5959,4418,0,75,0,0,0,0,0,425,56,0,0,244,0,33,0,2153,0,0,389,0,0,0,55,26,0,0,0,0,0,0,0,160,0,0,0,0,1176,0,0,0,0,532,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,12,0,25,0,0,362,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558,16,0,57,97,0,0,54,0,0,11588,0,97,1125,0,0,19,0,0,348,0,0,0,0,0,0,0,0,72,0,0,0,0,19,0,0,0,538,0,0,16,0,230,0,0,33,25,0
66__66B__RDC__2.0__0H,0,0,0,0,104,0,146,33,0,0,0,0,0,0,1396,86,0,0,0,247,0,6447,0,13567,0,0,0,0,0,0,0,0,0,0,0,2111,0,1424,0,0,0,334,0,1155,21,0,0,0,0,0,0,0,3504,0,4997,0,0,0,0,4177,0,0,0,0,16,0,0,63,0,0,0,0,0,0,0,0,0,1415,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,127,0,142,5426,0,0,11,0,0,0,0,59,2357,0,0,0,0,0,0,0,0,0,0,0,0,12,0,633,15,0,18,0,693,0,159,0,1177,0,0,0,0,1292,0,0,0,75,0
66__66B__SDC__1.0__0H,0,0,0,0,84,0,121,59,0,0,0,0,0,0,1100,83,0,0,0,325,0,5780,11,13798,0,0,0,0,0,0,0,0,0,0,0,1691,0,1155,0,0,0,221,0,925,0,0,0,0,0,0,0,0,2895,0,5166,0,0,0,0,4396,0,0,0,0,12,0,0,59,0,0,0,0,13,0,0,0,0,1224,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,120,0,123,4978,0,0,0,0,0,0,0,93,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,22,0,28,0,506,0,101,0,1108,0,0,0,0,1258,0,0,0,64,0
66__66B__SDC__1.0__48H,0,0,0,19,0,0,24,350,0,0,0,0,58,0,17,1073,0,0,0,2756,119,2857,0,1177,0,0,0,7450,27,0,0,29,0,0,3803,9122,0,471,0,0,0,0,17,798,172,0,0,117,0,72,0,286,24,0,941,0,0,0,522,31,0,0,0,0,0,0,0,309,42,0,0,0,1789,0,0,0,0,2743,0,0,17,0,0,0,0,0,0,0,0,0,0,32,0,0,64,0,0,0,23,0,27,593,0,1527,14,0,566,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1486,14,0,252,46,0,0,225,0,0,13669,0,73,2077,0,0,21,0,0,274,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,998,0,0,0,0,999,29,0,0,19,0
66__66B__SDC__2.0__0H,0,0,0,0,70,0,79,23,0,0,0,0,0,0,1222,65,0,0,0,211,0,5377,11,13378,0,0,0,0,0,0,0,0,0,0,0,1837,0,1251,0,0,0,243,0,1101,13,0,0,0,0,0,0,0,3021,0,4795,0,0,0,0,4182,0,0,0,0,0,0,0,61,0,0,0,0,20,0,0,0,0,1316,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1194,136,0,93,4743,0,0,16,0,0,0,0,73,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,18,0,16,0,528,0,112,0,1095,0,0,0,0,1125,0,0,0,63,0
67__67A__No Added Carb__1.0__0H,0,0,0,27,0,0,70,0,0,0,0,0,0,0,1427,0,0,0,0,0,0,18359,0,3622,0,0,0,0,0,176,0,0,0,0,633,3295,0,316,0,0,0,0,0,1534,0,0,0,0,71,0,0,0,541,0,0,0,0,0,0,761,0,0,0,0,0,0,0,398,0,24,0,0,1345,0,0,0,0,769,0,0,0,0,0,0,299,0,0,1731,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2617,0,0,0,21,199,0,54,0,26,0,0,26,486,0,0,702,0,0,680,0,0,0,0,0,0,0,0,77,682,0,0,0,0,0,275,0,429,0,0,0,0,282,0,0,0,1115,0
67__67A__No Added Carb__1.0__48H,0,0,0,0,0,0,2708,0,0,52,0,0,0,0,108,0,0,0,0,4280,0,5017,0,4792,0,0,29,0,0,21,0,0,0,0,4242,1435,0,413,0,0,0,0,0,692,0,0,0,43,0,0,18,6097,438,0,269,0,0,0,54,3220,0,0,0,0,0,0,0,1586,0,0,0,0,891,0,0,0,0,193,0,0,0,0,0,0,12,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,514,271,0,0,0,23,0,0,0,169,0,0,0,442,0,241,86,0,0,157,0,0,0,0,0,0,0,0,0,213,0,0,0,14,0,21,0,299,0,0,0,0,722,0,0,0,228,0
