feature,metadata,value,name,coef,null_hypothesis,stderr,pval_individual,qval_individual,pval_joint,qval_joint,error,model,N,N_not_zero
Roseburia,carbohydrate,SDC,carbohydrateSDC,0.347270117755556,0,0.9017889245951731,0.7006039381493334,0.9999981164156955,0.6148321680862465,0.999976442700979,NA,linear,289,205
Roseburia,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,0.725186187548464,0,1.2430894255283225,0.5603338279617691,0.9999981164156955,0.38447999027386237,0.940866899275942,NA,linear,289,205
Ruminiclostridium,carbohydrate,RDC,carbohydrateRDC,0.6470534408989413,0,0.8268044989827975,0.434762111516543,0.9999981164156955,0.680506129422763,0.999976442700979,NA,linear,289,225
Ruminiclostridium,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,0.3415848492338465,0,1.1474673043357493,0.7662413859093671,0.9999981164156955,0.9453569103384265,0.999976442700979,NA,linear,289,225
Ruminiclostridium,carbohydrate,SDC,carbohydrateSDC,0.18881931107505995,0,0.8251108031575208,0.8192192992651878,0.9999981164156955,0.9673183382418302,0.999976442700979,NA,linear,289,225
Ruminococcus,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,-0.8457043153580928,0,1.5507071947366016,0.5863489322954727,0.9999981164156955,0.8288927941869045,0.999976442700979,NA,linear,289,163
Ruminococcus,carbohydrate,SDC,carbohydrateSDC,0.017802176713476302,0,1.0826166624435427,0.9869029374655219,0.9999981164156955,0.6620032682432643,0.999976442700979,NA,linear,289,163
Ruminococcus,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,0.22504465234890852,0,1.5556709158175346,0.8851818852945429,0.9999981164156955,0.9790190798109273,0.999976442700979,NA,linear,289,163
Ruminococcus,obesity_group,obesity,obesity_groupobesity,0.45905659691668516,0,1.1379016138462037,0.6932532078899636,0.9999981164156955,0.01653891794570343,0.1530601678975099,NA,linear,289,163
Ruminococcus,timepoint,48H,timepoint48H,-0.7236054898826229,0,1.2777548876205627,0.572045475100505,0.9999981164156955,0.09908149059578199,0.5199224609613715,NA,linear,289,163
Sarcina,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,0.7040099670982758,0,2.2004670597503493,0.7686677411259002,0.9999981164156955,0.7700277241714333,0.999976442700979,NA,linear,289,13
Sarcina,carbohydrate,SDC,carbohydrateSDC,-0.4431175066139639,0,1.4623831649338874,0.7814078124777745,0.9999981164156955,0.9522174555542482,0.999976442700979,NA,linear,289,13
Sarcina,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,-1.0102273005044151,0,2.06293328711051,0.6571741338091024,0.9999981164156955,0.8824704254704607,0.999976442700979,NA,linear,289,13
Sarcina,obesity_group,obesity,obesity_groupobesity,-0.8632013191133735,0,3.431620242661774,0.8189813649349789,0.9999981164156955,0.84377274506980815,0.999976442700979,NA,linear,289,13
Senegalimassilia,carbohydrate,SDC,carbohydrateSDC,0.22244436708740975,0,1.3041487478756328,0.8650481278806276,0.9999981164156955,0.8314596618233221,0.999976442700979,NA,linear,289,84
Senegalimassilia,obesity_group,obesity,obesity_groupobesity,0.5884678745140267,0,0.7181307725674966,0.4572399214864201,0.9999981164156955,0.7054114971719326,0.999976442700979,NA,linear,289,84
Slackia,carbohydrate,RDC,carbohydrateRDC,1.1606493294285325,0,1.4153771042885812,0.4147561630099159,0.9999981164156955,0.6574896512651239,0.999976442700979,NA,linear,289,88
Slackia,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,-0.17250657062452243,0,1.8006717028401091,0.9239320525552797,0.9999981164156955,0.2069769177328613,0.768987234496543,NA,linear,289,88
Slackia,carbohydrate,SDC,carbohydrateSDC,0.5993090662404478,0,1.4076921406073704,0.6715399635856352,0.9999981164156955,0.8715807202068069,0.999976442700979,NA,linear,289,88
Slackia,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,0.5794488034437004,0,1.7601965344768324,0.7429317493488231,0.9999981164156955,0.7808236771521141,0.999976442700979,NA,linear,289,88
Slackia,obesity_group,obesity,obesity_groupobesity,-0.0537032997169133,0,1.519636717474377,0.9724424522115442,0.9999981164156955,0.38189326992126604,0.940866899275942,NA,linear,289,88
Solobacterium,carbohydrate,RDC,carbohydrateRDC,-1.3564464794699493,0,2.9493187833717553,0.6482329000404123,0.9999981164156955,0.8714214735413334,0.999976442700979,NA,linear,289,51
Solobacterium,timepoint,48H,timepoint48H,0.6942276520034476,0,3.0571316123537704,0.8214498302427631,0.9999981164156955,0.7649520197081876,0.999976442700979,NA,linear,289,51
Streptococcus,carbohydrate,RDC,carbohydrateRDC,0.5575643366689712,0,0.753430495324863,0.4599921037937459,0.9999981164156955,0.025647143317878818,0.22481495595640075,NA,linear,289,264
Streptococcus,carbohydrate,SDC,carbohydrateSDC,0.159472650953028,0,0.7487251229152723,0.831511222304953,0.9999981164156955,0.971611531790829,0.999976442700979,NA,linear,289,264
Streptococcus,timepoint,48H,timepoint48H,0.20264786481250355,0,0.8728637629827204,0.816602889599432,0.9999981164156955,0.010010502955700953,0.11322991121003968,NA,linear,289,264
Subdoligranulum,carbohydrate,RDC,carbohydrateRDC,0.15543901448554254,0,0.8122791525182519,0.8483918805326065,0.9999981164156955,0.8537617605003373,0.999976442700979,NA,linear,289,281
Subdoligranulum,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,0.8492785785469547,0,1.0877013894763365,0.43563091340194715,0.9999981164156955,0.6814875340924795,0.999976442700979,NA,linear,289,281
Subdoligranulum,carbohydrate,SDC,carbohydrateSDC,0.2320170079735371,0,0.8098305794465807,0.7747230440220533,0.9999981164156955,0.9492502931053103,0.999976442700979,NA,linear,289,281
Subdoligranulum,obesity_group,obesity,obesity_groupobesity,0.4771311430433928,0,0.687731352320326,0.49989173251290697,0.9999981164156955,0.33228563823829915,0.9192032057787732,NA,linear,289,281
Succiniclasticum,obesity_group,obesity,obesity_groupobesity,-0.06904244672009055,0,1.7112173256165368,0.9690002856337192,0.9999981164156955,0.5043271016819086,0.999976442700979,NA,linear,289,30
Terrisporobacter,carbohydrate,RDC,carbohydrateRDC,0.10291795326459166,0,1.1218985499838035,0.9270515840772812,0.9999981164156955,0.9666515344948462,0.999976442700979,NA,linear,289,135
Terrisporobacter,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,1.100629091602688,0,1.5305472466357075,0.47338504032015183,0.9999981164156955,0.6850271822929954,0.999976442700979,NA,linear,289,135
Terrisporobacter,carbohydrate,SDC,carbohydrateSDC,-0.8664386776026246,0,1.1159180703784806,0.43892413804735675,0.9999981164156955,0.6851938771340984,0.999976442700979,NA,linear,289,135
Terrisporobacter,timepoint,48H,timepoint48H,0.16646234159234727,0,1.250900602667498,0.8943438419893659,0.9999981164156955,0.9888367762744319,0.999976442700979,NA,linear,289,135
Turicibacter,carbohydrate,RDC,carbohydrateRDC,-0.2826446740801699,0,0.9149467555727833,0.7577376357604799,0.9999981164156955,0.5488030200015355,0.999976442700979,NA,linear,289,202
Turicibacter,timepoint,48H,timepoint48H,-0.3030124089705316,0,1.034542121609795,0.7699232556800668,0.9999981164156955,0.6944621312764101,0.999976442700979,NA,linear,289,202
Tyzzerella,carbohydrate,RDC,carbohydrateRDC,-0.8668511171110592,0,1.3818973488200175,0.5372302254985821,0.9999981164156955,0.5372302254985821,0.999976442700979,NA,linear,289,26
Tyzzerella,carbohydrate,SDC,carbohydrateSDC,-0.11606867927041827,0,1.4349530974058946,0.9362979626526354,0.9999981164156955,0.9362979626526354,0.999976442700979,NA,linear,289,26
Tyzzerella,timepoint,48H,timepoint48H,1.6826321257943984,0,2.530436107798485,0.5133148069606157,0.9999981164156955,0.5133148069606157,0.999976442700979,NA,linear,289,26
Varibaculum,carbohydrate,RDC,carbohydrateRDC,-0.19629611671353364,0,1.3178349172676138,0.8837146716024183,0.9999981164156955,0.5578941137043698,0.999976442700979,NA,linear,289,21
Varibaculum,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,-1.0853157253651937,0,2.808462559387116,0.7049770355238281,0.9999981164156955,0.8574047146625641,0.999976442700979,NA,linear,289,21
Varibaculum,carbohydrate,SDC,carbohydrateSDC,-0.3919905599647451,0,1.2712535055909957,0.7623566078508439,0.9999981164156955,0.7429734095399557,0.999976442700979,NA,linear,289,21
Varibaculum,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,-0.5060282458382231,0,3.1332277680623086,0.8740041624938645,0.9999981164156955,0.9841250489311275,0.999976442700979,NA,linear,289,21
Acetanaerobacterium,carbohydrate,RDC,carbohydrateRDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,36
Acetanaerobacterium,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,36
Acetanaerobacterium,carbohydrate,SDC,carbohydrateSDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,36
Acetanaerobacterium,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,36
Acetanaerobacterium,obesity_group,obesity,obesity_groupobesity,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,36
Acetanaerobacterium,timepoint,48H,timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,36
Anaerofilum,carbohydrate,RDC,carbohydrateRDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,31
Anaerofilum,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,31
Anaerofilum,carbohydrate,SDC,carbohydrateSDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,31
Anaerofilum,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,31
Anaerofilum,obesity_group,obesity,obesity_groupobesity,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,31
Anaerofilum,timepoint,48H,timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,31
Asaccharospora,carbohydrate,RDC,carbohydrateRDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,12
Asaccharospora,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,12
Asaccharospora,carbohydrate,SDC,carbohydrateSDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,12
Asaccharospora,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,12
Asaccharospora,obesity_group,obesity,obesity_groupobesity,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,12
Asaccharospora,timepoint,48H,timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,12
Barnesiella,carbohydrate,RDC,carbohydrateRDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,62
Barnesiella,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,62
Barnesiella,carbohydrate,SDC,carbohydrateSDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,62
Barnesiella,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,62
Barnesiella,obesity_group,obesity,obesity_groupobesity,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,62
Barnesiella,timepoint,48H,timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,62
Butyricimonas,carbohydrate,RDC,carbohydrateRDC,NA,0,NA,NA,NA,0.9985196335497123,0.999976442700979,No data points have the baseline factor level,linear,289,38
Butyricimonas,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,0.9919863429719891,0.999976442700979,No data points have the baseline factor level,linear,289,38
Butyricimonas,carbohydrate,SDC,carbohydrateSDC,NA,0,NA,NA,NA,0.9989022981133747,0.999976442700979,No data points have the baseline factor level,linear,289,38
Butyricimonas,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,0.9923729611915595,0.999976442700979,No data points have the baseline factor level,linear,289,38
Butyricimonas,obesity_group,obesity,obesity_groupobesity,NA,0,NA,NA,NA,0.3049584404514397,0.8923285564544978,No data points have the baseline factor level,linear,289,38
Butyricimonas,timepoint,48H,timepoint48H,NA,0,NA,NA,NA,0.8979392545092475,0.999976442700979,No data points have the baseline factor level,linear,289,38
c__Mollicutes,carbohydrate,RDC,carbohydrateRDC,NA,0,NA,NA,NA,0.6807364845149387,0.999976442700979,contrasts can be applied only to factors with 2 or more levels,linear,289,11
c__Mollicutes,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,0.9990115095981726,0.999976442700979,contrasts can be applied only to factors with 2 or more levels,linear,289,11
c__Mollicutes,carbohydrate,SDC,carbohydrateSDC,NA,0,NA,NA,NA,0.26825114689398466,0.8587410928870326,contrasts can be applied only to factors with 2 or more levels,linear,289,11
c__Mollicutes,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,0.9897626103115283,0.999976442700979,contrasts can be applied only to factors with 2 or more levels,linear,289,11
c__Mollicutes,obesity_group,obesity,obesity_groupobesity,NA,0,NA,NA,NA,0.362191932001166,0.9380649629902746,contrasts can be applied only to factors with 2 or more levels,linear,289,11
c__Mollicutes,timepoint,48H,timepoint48H,NA,0,NA,NA,NA,0.9021278567283848,0.999976442700979,contrasts can be applied only to factors with 2 or more levels,linear,289,11
Carnobacterium,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,Fitting error (NA p-value returned from fitting procedure),linear,289,50
Carnobacterium,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,Fitting error (NA p-value returned from fitting procedure),linear,289,50
Catabacter,carbohydrate,RDC,carbohydrateRDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,26
Catabacter,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,26
Catabacter,carbohydrate,SDC,carbohydrateSDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,26
Catabacter,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,26
Catabacter,obesity_group,obesity,obesity_groupobesity,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,26
Catabacter,timepoint,48H,timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,26
Christensenella,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,Fitting error (NA p-value returned from fitting procedure),linear,289,15
Christensenella,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,Fitting error (NA p-value returned from fitting procedure),linear,289,15
Christensenella,obesity_group,obesity,obesity_groupobesity,NA,0,NA,NA,NA,NA,NA,Fitting error (NA p-value returned from fitting procedure),linear,289,15
Dielma,carbohydrate,RDC,carbohydrateRDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,48
Dielma,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,48
Dielma,carbohydrate,SDC,carbohydrateSDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,48
Dielma,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,48
Dielma,obesity_group,obesity,obesity_groupobesity,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,48
Dielma,timepoint,48H,timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,48
Enterobacter,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,0.9973032613995881,0.999976442700979,Fitting error (NA p-value returned from fitting procedure),linear,289,25
Enterobacter,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,0.9208237563233925,0.999976442700979,Fitting error (NA p-value returned from fitting procedure),linear,289,25
Flavonifractor,carbohydrate,RDC,carbohydrateRDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,102
Flavonifractor,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,102
Flavonifractor,carbohydrate,SDC,carbohydrateSDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,102
Flavonifractor,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,102
Flavonifractor,obesity_group,obesity,obesity_groupobesity,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,102
Flavonifractor,timepoint,48H,timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,102
g__.Soleaferrea,carbohydrate,RDC,carbohydrateRDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,69
g__.Soleaferrea,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,69
g__.Soleaferrea,carbohydrate,SDC,carbohydrateSDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,69
g__.Soleaferrea,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,69
g__.Soleaferrea,obesity_group,obesity,obesity_groupobesity,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,69
g__.Soleaferrea,timepoint,48H,timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,69
Holdemania,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,Fitting error (NA p-value returned from fitting procedure),linear,289,75
Holdemania,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,Fitting error (NA p-value returned from fitting procedure),linear,289,75
Hydrogenoanaerobacterium,carbohydrate,RDC,carbohydrateRDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,24
Hydrogenoanaerobacterium,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,24
Hydrogenoanaerobacterium,carbohydrate,SDC,carbohydrateSDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,24
Hydrogenoanaerobacterium,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,24
Hydrogenoanaerobacterium,obesity_group,obesity,obesity_groupobesity,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,24
Hydrogenoanaerobacterium,timepoint,48H,timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,24
Intestinimonas,carbohydrate,RDC,carbohydrateRDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,33
Intestinimonas,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,33
Intestinimonas,carbohydrate,SDC,carbohydrateSDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,33
Intestinimonas,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,33
Intestinimonas,obesity_group,obesity,obesity_groupobesity,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,33
Intestinimonas,timepoint,48H,timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,33
Lactonifactor,carbohydrate,RDC,carbohydrateRDC,NA,0,NA,NA,NA,0.9986158912252191,0.999976442700979,No data points have the baseline factor level,linear,289,26
Lactonifactor,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,0.9925486911658753,0.999976442700979,No data points have the baseline factor level,linear,289,26
Lactonifactor,carbohydrate,SDC,carbohydrateSDC,NA,0,NA,NA,NA,0.9986154569067538,0.999976442700979,No data points have the baseline factor level,linear,289,26
Lactonifactor,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,0.9909924286458484,0.999976442700979,No data points have the baseline factor level,linear,289,26
Lactonifactor,obesity_group,obesity,obesity_groupobesity,NA,0,NA,NA,NA,0.7448149027339074,0.999976442700979,No data points have the baseline factor level,linear,289,26
Lactonifactor,timepoint,48H,timepoint48H,NA,0,NA,NA,NA,0.893144230299555,0.999976442700979,No data points have the baseline factor level,linear,289,26
Megasphaera,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,0.9754332113273696,0.999976442700979,Fitting error (NA p-value returned from fitting procedure),linear,289,31
Megasphaera,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,0.9310724795557731,0.999976442700979,Fitting error (NA p-value returned from fitting procedure),linear,289,31
Mogibacterium,carbohydrate,RDC,carbohydrateRDC,NA,0,NA,NA,NA,0.9977951259325089,0.999976442700979,No data points have the baseline factor level,linear,289,14
Mogibacterium,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,0.9952946604636737,0.999976442700979,No data points have the baseline factor level,linear,289,14
Mogibacterium,carbohydrate,SDC,carbohydrateSDC,NA,0,NA,NA,NA,0.9981223745085925,0.999976442700979,No data points have the baseline factor level,linear,289,14
Mogibacterium,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,0.9921670739941891,0.999976442700979,No data points have the baseline factor level,linear,289,14
Mogibacterium,obesity_group,obesity,obesity_groupobesity,NA,0,NA,NA,NA,0.6333291728879401,0.999976442700979,No data points have the baseline factor level,linear,289,14
Mogibacterium,timepoint,48H,timepoint48H,NA,0,NA,NA,NA,0.90433649018932,0.999976442700979,No data points have the baseline factor level,linear,289,14
Negativicoccus,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,Fitting error (NA p-value returned from fitting procedure),linear,289,59
Negativicoccus,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,Fitting error (NA p-value returned from fitting procedure),linear,289,59
o__Bacteroidales,carbohydrate,RDC,carbohydrateRDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,8
o__Bacteroidales,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,8
o__Bacteroidales,carbohydrate,SDC,carbohydrateSDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,8
o__Bacteroidales,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,8
o__Bacteroidales,obesity_group,obesity,obesity_groupobesity,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,8
o__Bacteroidales,timepoint,48H,timepoint48H,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,8
Odoribacter,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,Fitting error (NA p-value returned from fitting procedure),linear,289,54
Odoribacter,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,Fitting error (NA p-value returned from fitting procedure),linear,289,54
Paeniclostridium,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,Fitting error (NA p-value returned from fitting procedure),linear,289,17
Paeniclostridium,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,Fitting error (NA p-value returned from fitting procedure),linear,289,17
Paraclostridium,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,Fitting error (NA p-value returned from fitting procedure),linear,289,64
Paraclostridium,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,NA,NA,Fitting error (NA p-value returned from fitting procedure),linear,289,64
Parasutterella,carbohydrate,RDC,carbohydrateRDC,NA,0,NA,NA,NA,0.9809159614522931,0.999976442700979,No data points have the baseline factor level,linear,289,67
Parasutterella,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,0.9830466858879123,0.999976442700979,No data points have the baseline factor level,linear,289,67
Parasutterella,carbohydrate,SDC,carbohydrateSDC,NA,0,NA,NA,NA,0.9906812617258128,0.999976442700979,No data points have the baseline factor level,linear,289,67
Parasutterella,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,0.997769384057608,0.999976442700979,No data points have the baseline factor level,linear,289,67
Parasutterella,obesity_group,obesity,obesity_groupobesity,NA,0,NA,NA,NA,0.08140091040753965,0.4553083889828316,No data points have the baseline factor level,linear,289,67
Parasutterella,timepoint,48H,timepoint48H,NA,0,NA,NA,NA,0.8391932176024787,0.999976442700979,No data points have the baseline factor level,linear,289,67
Pseudomonas,carbohydrate,RDC,carbohydrateRDC,NA,0,NA,NA,NA,0.191602877105806,0.7388323064155701,contrasts can be applied only to factors with 2 or more levels,linear,289,15
Pseudomonas,carbohydrate,RDC:timepoint48H,carbohydrateRDC:timepoint48H,NA,0,NA,NA,NA,0.999976442700979,0.999976442700979,contrasts can be applied only to factors with 2 or more levels,linear,289,15
Pseudomonas,carbohydrate,SDC,carbohydrateSDC,NA,0,NA,NA,NA,0.6227778838669711,0.999976442700979,contrasts can be applied only to factors with 2 or more levels,linear,289,15
Pseudomonas,carbohydrate,SDC:timepoint48H,carbohydrateSDC:timepoint48H,NA,0,NA,NA,NA,0.9999735415315771,0.999976442700979,contrasts can be applied only to factors with 2 or more levels,linear,289,15
Pseudomonas,obesity_group,obesity,obesity_groupobesity,NA,0,NA,NA,NA,0.4700859107638936,0.999976442700979,contrasts can be applied only to factors with 2 or more levels,linear,289,15
Pseudomonas,timepoint,48H,timepoint48H,NA,0,NA,NA,NA,0.9988751314148981,0.999976442700979,contrasts can be applied only to factors with 2 or more levels,linear,289,15
Robinsoniella,carbohydrate,RDC,carbohydrateRDC,NA,0,NA,NA,NA,NA,NA,No data points have the baseline factor level,linear,289,30
